time, gyroscope.X, gyroscope.Y, gyroscope.Z, accelerometer.X, accelerometer.Y, accelerometer.Z, magnetometer.X, magnetometer.Y, magnetometer.Z 
3.6445,119.69,15.438,14.375,0.046875,0.83936,0.45752,0.18213,-0.37891,-0.24365
3.6484,120.75,15.562,16.438,0.035156,0.84717,0.46143,0.18701,-0.37891,-0.23096
3.6523,120.88,14.688,17.5,0.046875,0.84717,0.42676,0.18701,-0.37891,-0.23096
3.6562,119.31,12.562,18.562,0.058594,0.86279,0.39551,0.18701,-0.37891,-0.23096
3.6602,118.06,9.0625,20.312,-0.10693,0.81592,0.3418,0.18945,-0.39404,-0.21289
3.6641,114.69,11.438,19.25,0.15723,0.91309,0.42285,0.18945,-0.39404,-0.21289
3.668,120.38,2.4375,19.812,0.030762,0.94043,0.33008,0.18945,-0.39404,-0.21289
3.6719,115.81,0.625,19.938,0.050781,0.93262,0.31836,0.18945,-0.39404,-0.21289
3.6758,114.19,-3.0625,18.5,0.08252,0.9248,0.31104,0.18457,-0.40918,-0.20312
3.6797,110.94,-7.375,17.375,0.042969,0.9248,0.31494,0.18457,-0.40918,-0.20312
3.6836,109.12,-9.3125,15.688,0.039062,0.9248,0.33789,0.18457,-0.40918,-0.20312
3.6875,109.19,-10.062,14.438,0.026855,0.93262,0.34961,0.19238,-0.39893,-0.19531
3.6914,107.75,-8.5,13.812,0.035156,0.9209,0.37256,0.19238,-0.39893,-0.19531
3.6953,107.12,-5.6875,12.25,0.046875,0.9209,0.39551,0.19238,-0.39893,-0.19531
3.6992,105.81,-2.3125,10.938,0.039062,0.91699,0.39209,0.18457,-0.42139,-0.18262
3.7031,105.19,1.625,9.375,0.035156,0.91699,0.34961,0.18457,-0.42139,-0.18262
3.707,106,3.9375,7.5,0.035156,0.89746,0.35693,0.18457,-0.42139,-0.18262
3.7109,105.25,4.625,5.875,0.058594,0.91699,0.30713,0.18457,-0.42139,-0.18262
3.7148,102,5,4.6875,0.066406,0.91699,0.25684,0.18701,-0.41895,-0.16748
3.7188,97.875,3.6875,4.125,0.058594,0.90137,0.28369,0.18701,-0.41895,-0.16748
3.7227,92.875,0.9375,4.3125,0.070312,0.94434,0.23779,0.18701,-0.41895,-0.16748
3.7266,87.875,-2.625,3.875,0.078613,0.97559,0.24121,0.17188,-0.43164,-0.1626
3.7305,84.312,-7.375,3.9375,0.066406,0.93652,0.23779,0.17188,-0.43164,-0.1626
3.7344,81.75,-11.5,3.75,0.074707,0.96387,0.23389,0.17188,-0.43164,-0.1626
3.7383,81,-15.312,4.5625,0.039062,0.97168,0.22998,0.17188,-0.43164,-0.1626
3.7422,81.438,-18.75,5.875,0.066406,0.95605,0.23389,0.17188,-0.43164,-0.1626
3.7461,81.75,-21.25,7.1875,0.042969,0.94434,0.24512,0.17188,-0.43164,-0.1626
3.75,82.75,-21.125,7.6875,0.046875,0.96777,0.27637,0.17188,-0.43164,-0.1626
3.7539,83.938,-19.125,8,0.022949,0.99121,0.27246,0.1792,-0.43164,-0.15234
3.7578,85.125,-15.812,8.125,0.022949,0.97168,0.26855,0.1792,-0.43164,-0.15234
3.7617,85.688,-13.062,8.3125,0.019043,0.96387,0.25293,0.1792,-0.43164,-0.15234
3.7656,86.938,-11.438,7.125,0.039062,0.96387,0.22217,0.18213,-0.42139,-0.13477
3.7695,87.688,-11,4.75,0.050781,0.97949,0.21045,0.18213,-0.42139,-0.13477
3.7734,80.312,-2.0625,6.9375,0.090332,0.95996,0.22607,0.18213,-0.42139,-0.13477
3.7773,92.75,-7.875,-2.125,0.019043,0.97949,0.19922,0.18213,-0.42139,-0.13477
3.7812,93.625,-8.625,-1.0625,0.058594,0.97949,0.20654,0.17432,-0.43652,-0.14209
3.7852,96.75,-7.125,-2.875,0.042969,0.94824,0.16406,0.17432,-0.43652,-0.14209
3.7891,101.31,-9.8125,-3.0625,0.058594,0.95996,0.1333,0.17432,-0.43652,-0.14209
3.793,104.12,-11.438,-3,0.054688,0.94824,0.15674,0.17188,-0.43408,-0.11914
3.7969,106.81,-14.938,-4.125,0.08252,0.9873,0.14502,0.17188,-0.43408,-0.11914
3.8008,106.69,-19.625,-5.1875,0.0625,0.99902,0.10254,0.17188,-0.43408,-0.11914
3.8047,104.56,-23.062,-5.8125,0.090332,0.99902,0.12207,0.1792,-0.44385,-0.11182
3.8086,101.25,-23.75,-4.875,0.086426,0.99512,0.13721,0.1792,-0.44385,-0.11182
3.8125,98.875,-24.125,-4,0.08252,1.0029,0.13721,0.1792,-0.44385,-0.11182
3.8164,95.562,-21.625,-2.25,0.0625,1.0068,0.15283,0.1792,-0.44385,-0.11182
3.8203,90.875,-16.625,-0.3125,0.042969,0.99902,0.17578,0.17432,-0.43652,-0.104
3.8242,88.5,-10.188,1.6875,0.026855,0.96777,0.17969,0.17432,-0.43652,-0.104
3.8281,87.188,-4,4.125,0.035156,0.97168,0.19922,0.17432,-0.43652,-0.104
3.832,87.688,1.8125,4.25,0.035156,0.96777,0.19531,0.16943,-0.45117,-0.088867
3.8359,89.812,7.5,5.125,0.019043,0.94824,0.17969,0.16943,-0.45117,-0.088867
3.8398,94.438,13.25,6.3125,0.030762,0.9248,0.19141,0.16943,-0.45117,-0.088867
3.8438,99.062,17.75,7.125,0.039062,0.94824,0.16797,0.16943,-0.45117,-0.088867
3.8477,102.38,22.25,7.6875,0.046875,0.94434,0.16064,0.16943,-0.45117,-0.088867
3.8516,105,25.125,6.8125,0.074707,0.95605,0.10254,0.16943,-0.45117,-0.088867
3.8555,104.94,27.562,5.875,0.074707,0.94824,0.12207,0.16943,-0.45117,-0.088867
3.8594,102.38,29.875,3.8125,0.074707,0.96777,0.094727,0.17432,-0.44629,-0.065918
3.8633,98,30.375,2.5625,0.086426,0.96387,0.094727,0.17432,-0.44629,-0.065918
3.8672,92.25,30.688,2,0.066406,0.9873,0.075684,0.17432,-0.44629,-0.065918
3.8711,86,30.625,1.4375,0.058594,0.97168,0.075684,0.18701,-0.44873,-0.058594
3.875,77.562,30.312,1.8125,0.08252,0.97168,0.071777,0.18701,-0.44873,-0.058594
3.8789,70.812,29.25,2.0625,0.066406,0.95996,0.060059,0.18701,-0.44873,-0.058594
3.8828,66.375,28.25,3.3125,0.054688,0.96387,0.075684,0.18701,-0.44873,-0.058594
3.8867,65,29.312,4,0.050781,0.95215,0.086914,0.17432,-0.44629,-0.04834
3.8906,65.625,31.625,3.75,0.035156,0.94824,0.083496,0.17432,-0.44629,-0.04834
3.8945,66.562,33.938,3.25,0.042969,0.97559,0.041016,0.17432,-0.44629,-0.04834
3.8984,68.188,35.312,2.625,0.070312,0.9873,0.04834,0.17188,-0.45361,-0.041016
3.9023,68.75,34.25,3.0625,0.066406,0.97949,-0.012695,0.17188,-0.45361,-0.041016
3.9062,69,32.25,2.875,0.058594,0.9834,-0.020508,0.17188,-0.45361,-0.041016
3.9102,68.25,29.562,3.1875,0.046875,0.9873,-0.031738,0.17188,-0.45361,-0.041016
3.9141,67.25,26.438,3.3125,0.0625,1.0107,-0.016602,0.17188,-0.45361,-0.041016
3.918,66.25,23.5,3.3125,0.035156,0.9873,-0.016602,0.17188,-0.45361,-0.041016
3.9219,66.25,20.625,2.8125,0.050781,1.0068,-0.066895,0.17188,-0.45361,-0.041016
3.9258,66.938,18.25,0.8125,0.054688,0.9834,-0.035645,0.17676,-0.44629,-0.030762
3.9297,66.312,17.188,0.4375,0.039062,0.99121,-0.016602,0.17676,-0.44629,-0.030762
3.9336,65.875,17.812,-0.6875,0.058594,0.97559,-0.00097656,0.17676,-0.44629,-0.030762
3.9375,66.062,20,-1.8125,0.050781,0.9834,0.025391,0.18213,-0.45898,-0.022949
3.9414,65.438,22.438,-3.25,0.050781,0.99121,0.041016,0.18213,-0.45898,-0.022949
3.9453,63.5,25,-4.625,0.046875,0.97949,0.013672,0.18213,-0.45898,-0.022949
3.9492,60.312,26.875,-6.875,0.08252,0.99902,-0.0087891,0.18213,-0.45898,-0.022949
3.9531,55.062,28.688,-9.1875,0.054688,1.0146,0.0024414,0.18701,-0.45361,-0.012695
3.957,49,28.75,-11.312,0.066406,1.0415,-0.0048828,0.18701,-0.45361,-0.012695
3.9609,41.562,29.5,-14.188,0.054688,1.0146,-0.012695,0.18701,-0.45361,-0.012695
3.9648,37.438,30,-16,0.019043,1.0146,-0.00097656,0.18457,-0.44873,-0.00048828
3.9688,35.312,32,-16.625,0.030762,1.0264,0.013672,0.18457,-0.44873,-0.00048828
3.9727,33.875,35.438,-17.5,0.022949,1.0107,0.033203,0.18457,-0.44873,-0.00048828
3.9766,33,38.812,-17.625,0.022949,0.9873,0.021484,0.1792,-0.45654,-0.0053711
3.9805,33.188,40.938,-17.5,0.019043,0.9873,0.013672,0.1792,-0.45654,-0.0053711
3.9844,34.875,40.688,-17.5,0.035156,0.9873,-0.020508,0.1792,-0.45654,-0.0053711
3.9883,35.5,39.375,-17.125,0.058594,0.97949,-0.043457,0.1792,-0.45654,-0.0053711
3.9922,35.75,36.625,-17.312,0.042969,1.0029,-0.074219,0.19238,-0.46143,-0.00048828
3.9961,34.312,32.875,-16.938,0.046875,0.9873,-0.062988,0.19238,-0.46143,-0.00048828
4,31.812,28.688,-19.5,0.050781,0.99121,-0.078125,0.19238,-0.46143,-0.00048828
4.0039,30.312,24.562,-21.25,0.042969,1.0146,-0.097656,0.19238,-0.44385,0.0068359
4.0078,29.938,18.938,-20.562,0.042969,0.9873,-0.12061,0.19238,-0.44385,0.0068359
4.0117,29.062,15,-20.312,0.050781,0.99512,-0.089844,0.19238,-0.44385,0.0068359
4.0156,30,10.062,-23.25,0.022949,0.97949,-0.097656,0.19238,-0.44385,0.0068359
4.0195,31.438,6.5625,-24.062,0.058594,0.96777,-0.089844,0.19238,-0.44385,0.0068359
4.0234,31.875,5.375,-23.625,0.058594,0.96387,-0.10889,0.19238,-0.44385,0.0068359
4.0273,32.5,3.125,-23.125,0.050781,0.94434,-0.097656,0.19238,-0.44385,0.0068359
4.0312,34.188,0.5625,-22.75,0.042969,0.96777,-0.10156,0.18945,-0.43896,0.019531
4.0352,34.938,-2.6875,-22.438,0.050781,0.95605,-0.089844,0.18945,-0.43896,0.019531
4.0391,34.438,-5.25,-21.438,0.058594,0.9834,-0.082031,0.18945,-0.43896,0.019531
4.043,32.25,-7.4375,-20.188,0.050781,0.97949,-0.078125,0.19727,-0.44141,0.027344
4.0469,29.188,-9.1875,-18.688,0.042969,0.97949,-0.10547,0.19727,-0.44141,0.027344
4.0508,27.062,-10.562,-17.625,0.030762,0.95605,-0.089844,0.19727,-0.44141,0.027344
4.0547,25.5,-11.062,-16.625,0.035156,0.97949,-0.089844,0.19727,-0.44141,0.027344
4.0586,24.25,-10.75,-15.875,0.022949,0.97949,-0.082031,0.19727,-0.44629,0.01709
4.0625,24,-10.375,-14.875,0.030762,0.97949,-0.089844,0.19727,-0.44629,0.01709
4.0664,23.188,-10.375,-14.25,0.026855,0.97168,-0.09375,0.19727,-0.44629,0.01709
4.0703,23.125,-10.812,-13.5,0.026855,0.95996,-0.09375,0.18457,-0.44629,0.019531
4.0742,24.25,-11.812,-12.25,0.019043,0.97168,-0.097656,0.18457,-0.44629,0.019531
4.0781,26.625,-13.125,-11.75,0.035156,0.9834,-0.09375,0.18457,-0.44629,0.019531
4.082,27.5,-13.812,-11.5,0.035156,0.9834,-0.12061,0.18457,-0.44629,0.019531
4.0859,27.438,-14.5,-11.438,0.035156,0.99902,-0.13232,0.18457,-0.44629,0.019531
4.0898,25.75,-15.438,-11.188,0.026855,1.0186,-0.15918,0.18457,-0.44629,0.019531
4.0938,23.562,-16.125,-11.562,0.026855,1.0186,-0.14746,0.18457,-0.44629,0.019531
4.0977,21.812,-16.75,-11.75,0.019043,1.0381,-0.12451,0.19971,-0.44141,0.027344
4.1016,20.625,-17.375,-12.438,-0.0039062,1.0342,-0.13232,0.19971,-0.44141,0.027344
4.1055,19.5,-16.625,-13.438,0.019043,1.0342,-0.12061,0.19971,-0.44141,0.027344
4.1094,18.312,-15.5,-13.75,0,1.0303,-0.13232,0.20508,-0.44385,0.032227
4.1133,18,-14.438,-13.875,0.019043,0.99121,-0.078125,0.20508,-0.44385,0.032227
4.1172,17.5,-13.25,-14.125,0.019043,0.99121,-0.097656,0.20508,-0.44385,0.032227
4.1211,17.25,-11.562,-14.062,0.01123,0.99512,-0.09375,0.20508,-0.44385,0.032227
4.125,16.625,-9.8125,-13.688,0.030762,1.0146,-0.047363,0.20752,-0.43408,0.029785
4.1289,15.75,-8.0625,-13.312,0.015137,0.99902,-0.10889,0.20752,-0.43408,0.029785
4.1328,13.938,-6.75,-12.062,0.019043,0.9873,-0.089844,0.20752,-0.43408,0.029785
4.1367,11.875,-5.5,-11,0.026855,1.0029,-0.13232,0.20752,-0.44385,0.034668
4.1406,9.0625,-4.6875,-9.5,0.022949,0.99902,-0.12842,0.20752,-0.44385,0.034668
4.1445,7.0625,-5.25,-9.625,0.01123,0.97559,-0.10889,0.20752,-0.44385,0.034668
4.1484,4.6875,-5.25,-6.5,0.015137,0.9873,-0.12451,0.19971,-0.43408,0.034668
4.1523,2.6875,-4.125,-3.8125,-0.012207,0.96777,-0.10889,0.19971,-0.43408,0.034668
4.1562,3.625,-2.125,-2.1875,0.058594,1.0454,-0.089844,0.19971,-0.43408,0.034668
4.1602,8.9375,-7,-4.8125,0,0.99902,-0.09375,0.19971,-0.43408,0.034668
4.1641,9.5,-3.0625,-4.125,0.042969,0.99902,-0.1167,0.20752,-0.44385,0.037109
4.168,10.312,-2.25,-4.5625,0,0.9873,-0.10547,0.20752,-0.44385,0.037109
4.1719,10.062,-1.8125,-3.25,0.0073242,0.97559,-0.10889,0.20752,-0.44385,0.037109
4.1758,9.0625,-1.625,-3.4375,0.015137,0.97949,-0.14014,0.20508,-0.44385,0.040039
4.1797,8.9375,-1.25,-2.75,0.003418,0.97559,-0.11279,0.20508,-0.44385,0.040039
4.1836,9.4375,-0.75,-2.875,0.003418,0.97168,-0.1167,0.20508,-0.44385,0.040039
4.1875,10.25,0.1875,-3.25,0.0073242,0.97949,-0.12451,0.20508,-0.44385,0.040039
4.1914,11.375,1.5,-3.8125,-0.023926,1.0107,-0.12061,0.20508,-0.44385,0.040039
4.1953,12.625,3.3125,-5.0625,-0.02002,0.99121,-0.089844,0.20508,-0.44385,0.040039
4.1992,12.312,5.375,-5.5625,-0.016113,1.0068,-0.12451,0.20508,-0.44385,0.040039
4.2031,11.688,7.125,-5.9375,-0.02002,1.0029,-0.1167,0.20752,-0.43652,0.034668
4.207,10.25,8.875,-6.1875,-0.016113,1.0029,-0.089844,0.20752,-0.43652,0.034668
4.2109,8.5625,10.188,-5.625,-0.0078125,1.0146,-0.12061,0.20752,-0.43652,0.034668
4.2148,6.8125,10.812,-5.3125,-0.0078125,0.9873,-0.10889,0.20215,-0.43164,0.047363
4.2188,5,11.438,-5.125,-0.0078125,1.0342,-0.10889,0.20215,-0.43164,0.047363
4.2227,3.4375,11.5,-5.1875,-0.0078125,1.0225,-0.1167,0.20215,-0.43164,0.047363
4.2266,2.6875,10.75,-5.25,0.0073242,1.0186,-0.14404,0.20215,-0.43164,0.047363
4.2305,1.9375,10.188,-5.4375,-0.0078125,0.99121,-0.14404,0.20508,-0.43408,0.040039
4.2344,1.5625,8.875,-5.4375,0,0.9834,-0.15137,0.20508,-0.43408,0.040039
4.2383,0.9375,7.875,-5.4375,-0.0039062,1.0107,-0.13232,0.20508,-0.43408,0.040039
4.2422,0.0625,6.4375,-5.1875,-0.0039062,1.0029,-0.13623,0.2124,-0.43896,0.034668
4.2461,-0.8125,4.25,-5.125,0.003418,0.9873,-0.14404,0.2124,-0.43896,0.034668
4.25,-1.125,2.4375,-4.8125,0,0.99121,-0.15137,0.2124,-0.43896,0.034668
4.2539,-0.625,0.8125,-4.375,0,0.99902,-0.14014,0.2124,-0.43896,0.034668
4.2578,-1.125,-0.3125,-3.9375,-0.0078125,0.9834,-0.15918,0.2124,-0.43896,0.034668
4.2617,-1.625,-1,-3.8125,-0.02002,0.9834,-0.15137,0.2124,-0.43896,0.034668
4.2656,-2,-2.3125,-3.3125,-0.047363,0.96387,-0.12842,0.2124,-0.43896,0.034668
4.2695,-1.0625,-3.625,-2.875,-0.012207,0.97559,-0.13232,0.20996,-0.43652,0.04248
4.2734,-0.125,-4.25,-2.6875,-0.016113,0.9873,-0.14746,0.20996,-0.43652,0.04248
4.2773,-0.0625,-4.8125,-2.8125,-0.012207,0.99121,-0.15137,0.20996,-0.43652,0.04248
4.2812,-1,-5,-2.5,-0.012207,0.99902,-0.15918,0.21484,-0.43408,0.04248
4.2852,-1.75,-4.9375,-2.625,-0.016113,1.0029,-0.12061,0.21484,-0.43408,0.04248
4.2891,-1.625,-4.3125,-2.0625,-0.02002,1.0342,-0.12451,0.21484,-0.43408,0.04248
4.293,-1.6875,-3.6875,-2.1875,-0.02002,0.99902,-0.13232,0.21484,-0.43408,0.04248
4.2969,-1.5625,-3,-2.875,-0.012207,0.99902,-0.11279,0.21484,-0.43408,0.044922
4.3008,-2.4375,-2.0625,-3.5625,-0.02002,1.0186,-0.12451,0.21484,-0.43408,0.044922
4.3047,-3.8125,-1.6875,-4,-0.016113,1.0264,-0.13623,0.21484,-0.43408,0.044922
4.3086,-4.875,-1.375,-4.0625,-0.02002,1.0068,-0.15137,0.20996,-0.43652,0.037109
4.3125,-6.125,-1.0625,-4.5,-0.047363,1.0107,-0.12451,0.20996,-0.43652,0.037109
4.3164,-7,-1,-4.875,-0.02002,1.0415,-0.12061,0.20996,-0.43652,0.037109
4.3203,-7.5625,-0.625,-5.4375,-0.02002,1.0068,-0.13232,0.21777,-0.43652,0.027344
4.3242,-7.5625,-0.1875,-5.375,-0.016113,1.0381,-0.13623,0.21777,-0.43652,0.027344
4.3281,-6.6875,1.0625,-5.625,-0.031738,1.0146,-0.13623,0.21777,-0.43652,0.027344
4.332,-6.25,1.6875,-5.6875,-0.027832,1.0303,-0.12451,0.21777,-0.43652,0.027344
4.3359,-5.1875,2.1875,-5.375,-0.023926,0.99902,-0.12842,0.20996,-0.43164,0.032227
4.3398,-4.6875,1.625,-4.4375,-0.027832,0.99512,-0.12842,0.20996,-0.43164,0.032227
4.3438,-3.1875,1.375,-3.625,-0.016113,0.9834,-0.11279,0.20996,-0.43164,0.032227
4.3477,-1.625,1.9375,-2.875,-0.012207,0.97949,-0.085938,0.20996,-0.43408,0.034668
4.3516,-1.125,3.0625,-2.5,-0.0039062,1.0029,-0.10547,0.20996,-0.43408,0.034668
4.3555,-1.375,3.1875,-1.8125,-0.0078125,1.0107,-0.097656,0.20996,-0.43408,0.034668
4.3594,-2.3125,2.9375,-1.375,-0.016113,0.99121,-0.10547,0.20996,-0.43408,0.034668
4.3633,-3.1875,3.1875,-0.75,-0.02002,0.99902,-0.11279,0.20996,-0.43408,0.034668
4.3672,-3.625,3.75,0.125,-0.023926,1.0186,-0.10547,0.20996,-0.43408,0.034668
4.3711,-4.1875,4.625,0.9375,-0.016113,1.0029,-0.12451,0.20996,-0.43408,0.034668
4.375,-4.75,5.8125,0.875,-0.016113,0.99121,-0.10889,0.20996,-0.44385,0.034668
4.3789,-5,6.8125,0.875,-0.02002,1.0186,-0.12451,0.20996,-0.44385,0.034668
4.3828,-6.0625,6.625,0.375,-0.016113,0.99902,-0.15137,0.20996,-0.44385,0.034668
4.3867,-6.6875,6.5625,-0.0625,-0.02002,1.0107,-0.15918,0.21484,-0.43408,0.04248
4.3906,-7.5,5.8125,-0.3125,-0.012207,1.0146,-0.14404,0.21484,-0.43408,0.04248
4.3945,-8.9375,5.4375,-0.1875,-0.031738,1.0303,-0.14014,0.21484,-0.43408,0.04248
4.3984,-9.8125,4.9375,-0.0625,-0.012207,1.0264,-0.1748,0.21484,-0.43408,0.04248
4.4023,-10.438,4.625,0.4375,-0.02002,0.99121,-0.14404,0.22021,-0.42871,0.034668
4.4062,-10.625,3.8125,0.625,-0.02002,1.0029,-0.15918,0.22021,-0.42871,0.034668
4.4102,-10.125,3.0625,1.3125,-0.0039062,1.0068,-0.15137,0.22021,-0.42871,0.034668
4.4141,-9.5,1.75,1.75,-0.02002,1.0107,-0.14746,0.20996,-0.43408,0.034668
4.418,-10.312,0.4375,1.6875,-0.0078125,0.9834,-0.15918,0.20996,-0.43408,0.034668
4.4219,-10.812,-0.6875,2.125,0,0.99121,-0.15918,0.20996,-0.43408,0.034668
4.4258,-10.938,-1.5,2.375,-0.02002,1.0029,-0.12451,0.20996,-0.43408,0.034668
4.4297,-10.312,-1.375,2.4375,-0.0039062,0.9873,-0.12061,0.20996,-0.43408,0.034668
4.4336,-9.8125,-1.0625,2.5625,-0.027832,0.99512,-0.078125,0.20996,-0.43408,0.034668
4.4375,-8.8125,-0.625,2.5,-0.027832,0.99512,-0.097656,0.20996,-0.43408,0.034668
4.4414,-7.6875,-0.875,2.25,-0.012207,0.9873,-0.12451,0.2124,-0.43652,0.034668
4.4453,-6,-1.6875,1.9375,-0.0078125,1.0029,-0.1167,0.2124,-0.43652,0.034668
4.4492,-4.5,-1.8125,1.625,-0.035645,1.0107,-0.10889,0.2124,-0.43652,0.034668
4.4531,-3.875,-1.1875,1.3125,-0.012207,0.9873,-0.10547,0.2124,-0.43408,0.037109
4.457,-4.0625,0.125,1.125,-0.031738,1.0107,-0.089844,0.2124,-0.43408,0.037109
4.4609,-5.0625,1.1875,1.0625,0.003418,1.0186,-0.10547,0.2124,-0.43408,0.037109
4.4648,-7.3125,1.875,0.8125,-0.016113,1.0068,-0.12061,0.2124,-0.43408,0.037109
4.4688,-9.9375,2.3125,0.6875,-0.02002,0.99121,-0.12061,0.20508,-0.43652,0.037109
4.4727,-11.625,2.5625,0.75,-0.027832,1.0107,-0.10889,0.20508,-0.43652,0.037109
4.4766,-12.312,2.625,0.875,0,0.9873,-0.089844,0.20508,-0.43652,0.037109
4.4805,-11.812,2.4375,1.5625,-0.016113,0.9873,-0.11279,0.20752,-0.43652,0.029785
4.4844,-10.312,2.0625,1.9375,-0.016113,0.9873,-0.10889,0.20752,-0.43652,0.029785
4.4883,-8.0625,0.875,2.125,-0.0078125,0.97949,-0.09375,0.20752,-0.43652,0.029785
4.4922,-6.9375,0.3125,2.25,0.003418,0.96777,-0.082031,0.20996,-0.43652,0.034668
4.4961,-6.125,-0.4375,2.6875,-0.0039062,0.97949,-0.097656,0.20996,-0.43652,0.034668
4.5,-6.375,-1.5625,2.625,-0.0039062,0.9873,-0.10547,0.20996,-0.43652,0.034668
4.5039,-6.4375,-2.5625,2.6875,-0.012207,0.97559,-0.10889,0.20996,-0.43652,0.034668
4.5078,-6.9375,-2.9375,2.8125,-0.02002,1.0029,-0.09375,0.21777,-0.43652,0.032227
4.5117,-6.9375,-3.5625,2.75,-0.023926,0.99121,-0.10156,0.21777,-0.43652,0.032227
4.5156,-6.9375,-4,2.6875,-0.02002,1.0029,-0.12061,0.21777,-0.43652,0.032227
4.5195,-7.0625,-3.75,2.5,-0.0078125,1.0186,-0.10156,0.20752,-0.43896,0.034668
4.5234,-7.625,-3.8125,1.625,-0.02002,1.0225,-0.09375,0.20752,-0.43896,0.034668
4.5273,-7.6875,-3.4375,1.1875,-0.012207,1.0107,-0.089844,0.20752,-0.43896,0.034668
4.5312,-7.375,-2.5625,0.5,-0.0039062,0.9834,-0.078125,0.20752,-0.43896,0.034668
4.5352,-7.25,-1.1875,0.3125,-0.031738,1.0107,-0.078125,0.20752,-0.43896,0.034668
4.5391,-7.1875,0.25,0.4375,-0.02002,0.99121,-0.09375,0.20752,-0.43896,0.034668
4.543,-7.125,0.875,0.3125,-0.016113,0.99512,-0.09375,0.20752,-0.43896,0.034668
4.5469,-6.9375,0.6875,0,-0.02002,1.0068,-0.10547,0.20508,-0.43652,0.034668
4.5508,-6.75,-0.0625,0.125,-0.0078125,1.0107,-0.10889,0.20508,-0.43652,0.034668
4.5547,-7.125,-0.25,-0.125,-0.0078125,0.97559,-0.082031,0.20508,-0.43652,0.034668
4.5586,-7.4375,-0.6875,-0.1875,-0.023926,0.99512,-0.085938,0.20996,-0.43164,0.024414
4.5625,-7.625,-0.5625,-0.1875,-0.0039062,0.99121,-0.10547,0.20996,-0.43164,0.024414
4.5664,-7.5,-0.125,-0.375,-0.0039062,0.99121,-0.09375,0.20996,-0.43164,0.024414
4.5703,-6.3125,0.5625,-0.25,-0.02002,0.97168,-0.082031,0.20996,-0.43164,0.024414
4.5742,-5,1.1875,-0.4375,-0.016113,1.0107,-0.070312,0.20752,-0.44141,0.021973
4.5781,-3.75,2.625,-0.375,-0.0039062,0.9873,-0.074219,0.20752,-0.44141,0.021973
4.582,-2.8125,3.0625,-0.625,0.015137,0.9834,-0.097656,0.20752,-0.44141,0.021973
4.5859,-2.75,3.75,-0.6875,-0.0039062,0.99121,-0.082031,0.20996,-0.44385,0.01709
4.5898,-2.1875,4.1875,-0.8125,-0.02002,0.99902,-0.059082,0.20996,-0.44385,0.01709
4.5938,-1.8125,5.5,-0.1875,0,0.9834,-0.055176,0.20996,-0.44385,0.01709
4.5977,-1.75,7.125,-0.0625,-0.0078125,0.97559,-0.043457,0.20996,-0.44385,0.01709
4.6016,-2.5,8.375,0.0625,0.0073242,1.0029,-0.078125,0.20996,-0.44385,0.01709
4.6055,-2.9375,9.3125,0.375,-0.0039062,0.99902,-0.059082,0.20996,-0.44385,0.01709
4.6094,-3.1875,10.375,0.375,-0.0078125,0.99512,-0.047363,0.20996,-0.44385,0.01709
4.6133,-3.25,11.188,0.3125,0.019043,0.9873,-0.089844,0.21484,-0.44629,0.024414
4.6172,-3.625,12.125,0.625,-0.016113,0.97559,-0.070312,0.21484,-0.44629,0.024414
4.6211,-3.125,12.375,0.8125,-0.016113,0.96777,-0.070312,0.21484,-0.44629,0.024414
4.625,-2.1875,12,1.125,-0.02002,0.97949,-0.089844,0.20996,-0.44141,0.024414
4.6289,-1.5,10.938,1.25,-0.012207,0.97559,-0.089844,0.20996,-0.44141,0.024414
4.6328,-0.875,9.5625,1.5,0.003418,0.9834,-0.10547,0.20996,-0.44141,0.024414
4.6367,-0.8125,7.8125,1.4375,-0.02002,0.99121,-0.11279,0.20996,-0.44141,0.024414
4.6406,-1.9375,6.25,1.0625,-0.02002,0.97949,-0.1167,0.20752,-0.42871,0.027344
4.6445,-2.625,4.4375,1.125,-0.012207,1.0107,-0.12061,0.20752,-0.42871,0.027344
4.6484,-3.125,2.875,0.8125,-0.02002,1.0146,-0.11279,0.20752,-0.42871,0.027344
4.6523,-3.1875,1.6875,1.25,-0.031738,1.0068,-0.11279,0.20508,-0.44385,0.021973
4.6562,-2.6875,0.875,1.4375,-0.027832,0.97949,-0.078125,0.20508,-0.44385,0.021973
4.6602,-2.4375,0.6875,1.125,-0.027832,0.97949,-0.082031,0.20508,-0.44385,0.021973
4.6641,-1.9375,0.8125,0.625,-0.075195,1.0029,-0.09375,0.2124,-0.43652,0.032227
4.668,-1.8125,0.5,0.4375,-0.027832,1.0107,-0.085938,0.2124,-0.43652,0.032227
4.6719,-1.9375,-0.1875,0,-0.016113,0.9834,-0.10547,0.2124,-0.43652,0.032227
4.6758,-1.75,-0.9375,-0.6875,-0.012207,1.0029,-0.10889,0.2124,-0.43652,0.032227
4.6797,-1.6875,-1.4375,-1.0625,-0.027832,1.0029,-0.10156,0.21484,-0.43652,0.034668
4.6836,-1.125,-2.1875,-1.4375,-0.016113,1.0225,-0.11279,0.21484,-0.43652,0.034668
4.6875,-1.125,-3.25,-1.5625,0.003418,1.0146,-0.12061,0.21484,-0.43652,0.034668
4.6914,-1.5625,-3.9375,-1.8125,-0.02002,0.99902,-0.089844,0.20508,-0.43896,0.027344
